Year,Tech company?,Employer provide mental health benefits?,Know options for mental health care?,Employer discussed mental health?,Employer offer mental health resources?,Anonymity if you  take advantage of mental health resources?,Easy/difficult to ask for mental health medical leave?,Comfortable discussing mental health with supervisor?,Discussed your mental health with your employer?,Employer importance placed on physical health?,Employer importance placed on mental health?,Tech industry supports employees with mental health issues?,Age,Gender,Country
2016,True,I don't know,I am not sure,No,I don't know,Yes,Somewhat easy,Yes,,,,,35,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,45,M,United States of America
2016,True,I don't know,No,No,No,I don't know,Somewhat difficult,Maybe,,,,,41,M,Canada
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat difficult,No,,,,,35,M,United Kingdom
2016,True,I don't know,I am not sure,Yes,Yes,Yes,Very easy,Maybe,,,,,24,F,United States of America
2016,False,No,,No,No,I don't know,I don't know,No,,,,,33,M,Brazil
2016,True,Yes,Yes,I don't know,Yes,I don't know,Neither easy nor difficult,Maybe,,,,,35,M,United States of America
2016,True,No,,Yes,I don't know,I don't know,Neither easy nor difficult,Yes,,,,,26,M,United Kingdom
2016,True,No,,No,No,I don't know,Somewhat difficult,Yes,,,,,17,M,Brazil
2016,False,I don't know,I am not sure,No,No,I don't know,Neither easy nor difficult,Yes,,,,,29,F,United States of America
2016,True,Yes,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,26,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Very easy,Maybe,,,,,36,F,United States of America
2016,True,I don't know,I am not sure,Yes,I don't know,Yes,I don't know,No,,,,,46,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Yes,,,,,28,F,United States of America
2016,True,Yes,No,I don't know,I don't know,I don't know,Neither easy nor difficult,No,,,,,40,M,United States of America
2016,True,I don't know,No,No,No,I don't know,I don't know,Yes,,,,,23,M,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Neither easy nor difficult,Yes,,,,,30,M,United States of America
2016,True,I don't know,I am not sure,I don't know,I don't know,I don't know,Very easy,No,,,,,28,F,United States of America
2016,True,No,I am not sure,No,No,I don't know,Somewhat difficult,Maybe,,,,,27,M,Netherlands
2016,True,Yes,Yes,No,No,I don't know,Somewhat difficult,No,,,,,39,F,United States of America
2016,True,Yes,Yes,No,Yes,Yes,I don't know,Maybe,,,,,34,F,United States of America
2016,True,Yes,Yes,No,No,Yes,Very easy,Yes,,,,,30,M,United States of America
2016,False,I don't know,No,No,I don't know,I don't know,Somewhat easy,Yes,,,,,31,M,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,30,M,United States of America
2016,True,Yes,I am not sure,No,I don't know,I don't know,Somewhat difficult,No,,,,,32,M,United States of America
2016,False,Yes,Yes,No,Yes,Yes,I don't know,Maybe,,,,,51,M,United States of America
2016,False,I don't know,No,No,No,I don't know,I don't know,Yes,,,,,26,M,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,,,,,41,F,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,39,F,United States of America
2016,True,Yes,No,No,No,No,Neither easy nor difficult,No,,,,,43,M,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Neither easy nor difficult,Yes,,,,,30,M,United Kingdom
2016,True,Yes,Yes,Yes,I don't know,I don't know,Very easy,Yes,,,,,24,F,United States of America
2016,False,No,Yes,No,No,I don't know,Somewhat difficult,Maybe,,,,,28,F,Germany
2016,False,I don't know,No,Yes,No,I don't know,Very difficult,No,,,,,36,F,United States of America
2016,True,I don't know,No,I don't know,I don't know,I don't know,Very easy,Yes,,,,,34,M,France
2016,True,Yes,No,No,No,No,Somewhat easy,Maybe,,,,,44,F,United States of America
2016,False,I don't know,I am not sure,No,I don't know,I don't know,Very difficult,Maybe,,,,,45,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Somewhat difficult,No,,,,,45,M,United States of America
2016,True,No,I am not sure,No,No,I don't know,Somewhat difficult,Yes,,,,,30,M,United States of America
2016,False,Yes,No,No,Yes,Yes,I don't know,Yes,,,,,34,M,United States of America
2016,True,I don't know,No,Yes,I don't know,I don't know,Neither easy nor difficult,Yes,,,,,37,M,United States of America
2016,False,Yes,I am not sure,No,I don't know,Yes,I don't know,Maybe,,,,,38,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,I don't know,Maybe,,,,,31,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,Yes,,,,,33,M,United States of America
2016,True,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,No,,,,,29,F,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,,,,,35,M,United States of America
2016,True,No,Yes,No,No,No,Very difficult,No,,,,,42,NB,Canada
2016,True,I don't know,No,No,I don't know,I don't know,I don't know,Maybe,,,,,26,F,United States of America
2016,True,Yes,No,No,I don't know,I don't know,I don't know,Yes,,,,,36,F,United States of America
2016,True,I don't know,I am not sure,I don't know,No,I don't know,I don't know,Maybe,,,,,21,M,United Kingdom
2016,True,Yes,I am not sure,No,No,No,Somewhat easy,Yes,,,,,34,F,United States of America
2016,True,Yes,No,No,No,I don't know,Very difficult,Maybe,,,,,35,M,United States of America
2016,True,Yes,Yes,No,I don't know,No,Somewhat easy,Yes,,,,,44,M,United States of America
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,Yes,,,,,35,NB,Canada
2016,True,No,,No,No,I don't know,Very difficult,No,,,,,45,M,United States of America
2016,False,Yes,Yes,I don't know,Yes,Yes,Very easy,Yes,,,,,42,M,United States of America
2016,True,Yes,No,I don't know,I don't know,I don't know,I don't know,Maybe,,,,,36,M,United States of America
2016,True,I don't know,No,Yes,No,I don't know,Very easy,Yes,,,,,29,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Somewhat easy,Yes,,,,,37,M,United States of America
2016,True,No,I am not sure,No,I don't know,Yes,Very difficult,Maybe,,,,,31,M,United States of America
2016,False,I don't know,No,No,No,I don't know,Somewhat difficult,No,,,,,42,M,Canada
2016,True,Yes,Yes,No,I don't know,Yes,Somewhat easy,No,,,,,25,M,United States of America
2016,True,Yes,Yes,No,Yes,Yes,Very easy,Yes,,,,,27,M,United States of America
2016,False,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,Maybe,,,,,41,F,United States of America
2016,True,Yes,Yes,No,Yes,I don't know,Somewhat easy,No,,,,,41,F,United States of America
2016,False,Yes,Yes,Yes,Yes,Yes,Very easy,No,,,,,55,F,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Maybe,,,,,21,M,United States of America
2016,False,I don't know,I am not sure,Yes,No,I don't know,Very easy,Maybe,,,,,37,M,Netherlands
2016,False,I don't know,No,No,I don't know,Yes,Very easy,Yes,,,,,34,F,Netherlands
2016,False,Yes,Yes,No,Yes,I don't know,I don't know,No,,,,,40,M,United Kingdom
2016,False,Yes,I am not sure,Yes,I don't know,I don't know,Somewhat easy,Maybe,,,,,36,M,Germany
2016,True,No,I am not sure,No,No,No,Somewhat easy,Maybe,,,,,25,M,Germany
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Yes,,,,,35,M,United States of America
2016,True,No,I am not sure,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,37,M,United States of America
2016,False,Yes,No,No,Yes,I don't know,Neither easy nor difficult,Maybe,,,,,45,M,United States of America
2016,True,No,,No,No,No,Neither easy nor difficult,Yes,,,,,26,M,United States of America
2016,True,Yes,I am not sure,No,I don't know,Yes,Somewhat easy,No,,,,,23,M,United States of America
2016,True,Yes,Yes,No,No,Yes,Somewhat difficult,No,,,,,22,F,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Somewhat easy,Maybe,,,,,46,F,United States of America
2016,True,No,,Yes,No,Yes,Somewhat easy,Yes,,,,,31,M,United Kingdom
2016,True,Yes,I am not sure,I don't know,I don't know,I don't know,Very easy,Yes,,,,,27,M,United States of America
2016,True,No,,No,Yes,I don't know,Very easy,Yes,,,,,37,M,United Kingdom
2016,True,I don't know,I am not sure,No,No,I don't know,Neither easy nor difficult,No,,,,,37,M,United Kingdom
2016,True,Not eligible for coverage / N/A,,Yes,I don't know,I don't know,Very easy,Yes,,,,,26,NB,Netherlands
2016,True,No,No,No,No,Yes,Very easy,Yes,,,,,23,M,Netherlands
2016,True,Yes,Yes,No,No,Yes,Somewhat difficult,Maybe,,,,,40,M,United States of America
2016,True,No,No,No,No,No,Somewhat easy,Yes,,,,,29,M,Denmark
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,,,,,37,M,United States of America
2016,True,Yes,Yes,I don't know,Yes,Yes,Somewhat difficult,Yes,,,,,34,F,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Very easy,Yes,,,,,40,M,United States of America
2016,True,Yes,No,No,I don't know,I don't know,Very easy,Maybe,,,,,39,M,United States of America
2016,True,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Maybe,,,,,28,M,United States of America
2016,True,No,No,No,No,I don't know,Neither easy nor difficult,No,,,,,27,M,Germany
2016,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Yes,,,,,49,F,United States of America
2016,True,No,I am not sure,No,No,I don't know,Somewhat easy,Yes,,,,,35,M,United Kingdom
2016,True,I don't know,No,No,No,I don't know,Somewhat easy,Maybe,,,,,35,M,Sweden
2016,True,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Maybe,,,,,32,M,United States of America
2016,True,Yes,Yes,No,Yes,I don't know,Somewhat difficult,No,,,,,42,M,United States of America
2016,True,Yes,Yes,No,Yes,Yes,Somewhat difficult,Yes,,,,,33,F,United States of America
2016,True,I don't know,,No,I don't know,Yes,Very easy,Yes,,,,,35,M,United Kingdom
2016,True,I don't know,No,No,I don't know,Yes,Somewhat easy,Yes,,,,,24,M,Russia
2016,True,Yes,Yes,No,Yes,I don't know,Somewhat easy,Yes,,,,,29,F,United States of America
2016,True,I don't know,I am not sure,No,No,I don't know,Somewhat difficult,Yes,,,,,29,M,United States of America
2016,True,Not eligible for coverage / N/A,,No,No,No,Somewhat easy,Maybe,,,,,24,M,United Kingdom
2016,True,I don't know,No,Yes,I don't know,I don't know,Somewhat easy,Maybe,,,,,30,M,Sweden
2016,True,I don't know,No,No,No,I don't know,Somewhat difficult,No,,,,,30,M,United States of America
2016,True,No,No,No,No,I don't know,Somewhat difficult,No,,,,,44,M,United States of America
2016,True,Yes,I am not sure,No,Yes,I don't know,Somewhat easy,Maybe,,,,,37,M,United Kingdom
2016,True,No,No,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,28,M,Germany
2016,True,Yes,Yes,I don't know,I don't know,Yes,Somewhat easy,Yes,,,,,42,M,United States of America
2016,True,Yes,No,No,No,I don't know,Somewhat easy,Yes,,,,,30,F,United Kingdom
2016,True,I don't know,I am not sure,No,I don't know,I don't know,I don't know,Maybe,,,,,36,M,Russia
2016,True,I don't know,No,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,30,M,Russia
2016,True,I don't know,No,No,No,I don't know,Neither easy nor difficult,No,,,,,29,M,United States of America
2016,True,I don't know,No,I don't know,I don't know,I don't know,I don't know,Maybe,,,,,25,M,United States of America
2016,True,No,,No,No,I don't know,Somewhat easy,Maybe,,,,,25,M,Belgium
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,24,M,Russia
2016,True,No,No,No,No,No,Somewhat easy,No,,,,,25,M,Russia
2016,True,Yes,Yes,No,No,Yes,Very easy,Yes,,,,,31,M ,Denmark
2016,True,Yes,No,No,No,I don't know,I don't know,No,,,,,37,M,Canada
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Yes,,,,,35,M,United States of America
2016,True,Not eligible for coverage / N/A,,Yes,No,Yes,Somewhat easy,Yes,,,,,26,F,Spain
2016,True,Yes,Yes,No,No,Yes,Somewhat easy,Yes,,,,,31,M,United Kingdom
2016,True,Yes,I am not sure,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,29,F,United States of America
2016,True,I don't know,No,No,No,I don't know,Somewhat easy,No,,,,,33,M,France
2016,True,No,I am not sure,No,No,No,Somewhat easy,No,,,,,30,M,India
2016,True,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Yes,,,,,30,M,United States of America
2016,True,Yes,Yes,No,Yes,I don't know,Somewhat difficult,No,,,,,29,F,United States of America
2016,True,I don't know,No,No,Yes,No,Somewhat difficult,No,,,,,25,F,United States of America
2016,False,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,27,M,United States of America
2016,True,Yes,I am not sure,No,No,Yes,Very easy,No,,,,,26,M,Germany
2016,True,Yes,Yes,I don't know,I don't know,Yes,Very easy,Yes,,,,,38,F,United States of America
2016,True,Yes,Yes,Yes,Yes,No,Very difficult,No,,,,,49,M,United States of America
2016,True,Yes,Yes,No,Yes,Yes,Very easy,Yes,,,,,30,M,United States of America
2016,True,No,No,No,I don't know,I don't know,Very easy,No,,,,,31,M,Russia
2016,True,No,No,No,No,I don't know,Very easy,Maybe,,,,,31,M,Germany
2016,True,Not eligible for coverage / N/A,I am not sure,Yes,No,I don't know,Neither easy nor difficult,No,,,,,34,M,Germany
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Maybe,,,,,28,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Very easy,Maybe,,,,,27,M ,Germany
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Neither easy nor difficult,Maybe,,,,,37,F,United States of America
2016,True,Not eligible for coverage / N/A,,Yes,Yes,Yes,Very easy,Maybe,,,,,45,M,United Kingdom
2016,True,No,,No,No,I don't know,Somewhat easy,Yes,,,,,31,F,United States of America
2016,False,No,I am not sure,No,I don't know,I don't know,Somewhat difficult,No,,,,,36,M,United States of America
2016,True,Yes,Yes,No,Yes,I don't know,I don't know,Maybe,,,,,30,M,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,,,,,33,F,United Arab Emirates
2016,True,Yes,I am not sure,No,Yes,I don't know,I don't know,No,,,,,45,F,Canada
2016,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Yes,,,,,30,F,United States of America
2016,True,Yes,Yes,Yes,No,Yes,Neither easy nor difficult,Maybe,,,,,30,M,United States of America
2016,False,No,Yes,Yes,No,No,Somewhat easy,Yes,,,,,36,M,Mexico
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,,,,,28,M,United States of America
2016,True,Yes,I am not sure,I don't know,I don't know,I don't know,Somewhat easy,Yes,,,,,36,M,United States of America
2016,True,Yes,Yes,No,I don't know,I don't know,Neither easy nor difficult,No,,,,,37,F,United States of America
2016,True,Yes,I am not sure,No,Yes,Yes,Very easy,Yes,,,,,29,M,United States of America
2016,True,Yes,Yes,I don't know,Yes,Yes,Very easy,Yes,,,,,25,M,United States of America
2016,True,Yes,No,Yes,Yes,Yes,Neither easy nor difficult,Yes,,,,,34,F,United States of America
2016,False,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Maybe,,,,,37,M,Canada
2016,True,Yes,Yes,No,Yes,I don't know,Neither easy nor difficult,Yes,,,,,40,F,United States of America
2016,True,Yes,Yes,Yes,Yes,I don't know,Somewhat difficult,No,,,,,32,M,United States of America
2016,True,I don't know,No,No,No,I don't know,Somewhat easy,Maybe,,,,,38,M,United Kingdom
2016,True,Yes,I am not sure,Yes,I don't know,I don't know,Somewhat difficult,Maybe,,,,,31,F,United States of America
2016,True,Yes,Yes,I don't know,Yes,Yes,Very easy,Yes,,,,,28,F,United States of America
2016,True,No,No,No,No,I don't know,Very difficult,No,,,,,27,F,United Kingdom
2016,True,Yes,Yes,No,Yes,Yes,Somewhat easy,Maybe,,,,,28,F,United States of America
2016,True,I don't know,Yes,No,No,I don't know,Somewhat easy,Maybe,,,,,26,M,Germany
2016,True,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,,,,,40,M,United States of America
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,,,,,42,M,United States of America
2016,True,Yes,I am not sure,I don't know,Yes,I don't know,Very easy,Maybe,,,,,36,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,Very difficult,Maybe,,,,,24,M,United States of America
2016,False,I don't know,I am not sure,No,Yes,I don't know,Very difficult,Maybe,,,,,44,M,United States of America
2016,True,Yes,I am not sure,I don't know,I don't know,I don't know,Neither easy nor difficult,No,,,,,31,M,United States of America
2016,True,Yes,No,Yes,I don't know,Yes,Very difficult,No,,,,,27,F,United States of America
2016,True,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Maybe,,,,,27,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,I don't know,Maybe,,,,,28,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,Very difficult,No,,,,,20,F,United States of America
2016,False,No,,No,Yes,I don't know,Neither easy nor difficult,Maybe,,,,,38,M,Australia
2016,True,I don't know,No,No,I don't know,I don't know,Somewhat difficult,No,,,,,29,M,United States of America
2016,True,Yes,No,No,No,I don't know,Very easy,Maybe,,,,,44,F,United States of America
2016,True,I don't know,I am not sure,No,Yes,I don't know,Neither easy nor difficult,Yes,,,,,31,M,United States of America
2016,True,No,No,No,No,No,Somewhat difficult,No,,,,,54,M,United States of America
2016,True,I don't know,No,No,No,I don't know,Somewhat easy,Maybe,,,,,33,M,Germany
2016,True,No,No,No,No,No,I don't know,No,,,,,29,M,Netherlands
2016,True,I don't know,I am not sure,No,I don't know,I don't know,I don't know,Maybe,,,,,26,NB,United Kingdom
2016,True,I don't know,No,Yes,I don't know,I don't know,Somewhat easy,Yes,,,,,26,M,United Kingdom
2016,True,I don't know,No,No,No,I don't know,I don't know,No,,,,,38,F,United States of America
2016,True,No,No,No,No,I don't know,Very easy,Maybe,,,,,30,M,United Kingdom
2016,True,Yes,I am not sure,No,No,Yes,Very easy,Maybe,,,,,47,F,Australia
2016,False,Yes,I am not sure,Yes,Yes,I don't know,Very easy,Yes,,,,,33,F,Switzerland
2016,False,I don't know,,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,22,M,United Kingdom
2016,True,Not eligible for coverage / N/A,,No,No,No,Somewhat difficult,Yes,,,,,28,M,United Kingdom
2016,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,,,,,31,M,United Kingdom
2016,False,Not eligible for coverage / N/A,,No,No,I don't know,Somewhat easy,Yes,,,,,24,NB,United Kingdom
2016,False,No,I am not sure,No,No,I don't know,Very difficult,Maybe,,,,,56,M,Australia
2016,True,I don't know,I am not sure,No,I don't know,Yes,I don't know,Maybe,,,,,39,M,United States of America
2016,True,No,No,I don't know,No,I don't know,Somewhat difficult,Maybe,,,,,21,M,United Kingdom
2016,True,I don't know,No,No,I don't know,I don't know,Very easy,Maybe,,,,,31,F,Russia
2016,True,I don't know,No,No,Yes,I don't know,Neither easy nor difficult,Maybe,,,,,32,F,United Kingdom
2016,True,Yes,I am not sure,Yes,No,I don't know,Very easy,Maybe,,,,,34,M,United Kingdom
2016,True,Not eligible for coverage / N/A,,No,No,I don't know,Neither easy nor difficult,Maybe,,,,,35,M,United States of America
2016,True,No,I am not sure,Yes,No,Yes,Very easy,Yes,,,,,31,M,Norway
2016,False,I don't know,No,No,No,I don't know,Somewhat easy,Yes,,,,,36,M,United States of America
2016,True,Yes,I am not sure,No,I don't know,I don't know,Somewhat difficult,Maybe,,,,,50,M,United States of America
2016,True,I don't know,I am not sure,No,No,Yes,Very easy,Yes,,,,,31,M,United States of America
2016,True,Yes,Yes,No,No,I don't know,I don't know,Maybe,,,,,47,M,United States of America
2016,True,I don't know,I am not sure,No,I don't know,I don't know,Very difficult,No,,,,,32,F,Canada
